id,time,username,sensor,value1,value2,value3
1853,2015-06-14 15:57:41,CGRTO3HX7D,BOSCH BMC150 Acceleration Sensor,1.2066777,5.439626,7.8146744
1857,2015-06-14 15:57:56,CGRTO3HX7D,BOSCH BMC150 Acceleration Sensor,2.930503,7.1251445,5.650316
1862,2015-06-14 15:58:11,CGRTO3HX7D,BOSCH BMC150 Acceleration Sensor,2.8921957,6.7612257,6.205771
1871,2015-06-14 15:58:26,CGRTO3HX7D,BOSCH BMC150 Acceleration Sensor,1.685518,6.205771,6.6846113
1877,2015-06-14 15:58:41,CGRTO3HX7D,BOSCH BMC150 Acceleration Sensor,3.2752678,6.244078,6.531382
1888,2015-06-14 15:59:15,CGRTO3HX7D,BOSCH BMC150 Acceleration Sensor,2.0111294,3.3518825,9.289502
1895,2015-06-14 15:59:30,CGRTO3HX7D,BOSCH BMC150 Acceleration Sensor,1.6472107,4.309563,8.025364
1905,2015-06-14 15:59:45,CGRTO3HX7D,BOSCH BMC150 Acceleration Sensor,0.8810662,6.205771,6.9144545
1911,2015-06-14 16:00:00,CGRTO3HX7D,BOSCH BMC150 Acceleration Sensor,-4.003105,2.2218192,9.385271
1916,2015-06-14 16:00:15,CGRTO3HX7D,BOSCH BMC150 Acceleration Sensor,-0.17238252,2.8538885,8.90643
1921,2015-06-14 16:00:31,CGRTO3HX7D,BOSCH BMC150 Acceleration Sensor,0.5554548,0.61291564,9.5385
1926,2015-06-14 16:00:46,CGRTO3HX7D,BOSCH BMC150 Acceleration Sensor,1.3982137,-0.21068975,9.864111
