"44171","2015-06-17 16:26:16","0AYLJ4X3T7","1","0.7469909000","2.8347350000","9.0405050000"
"44175","2015-06-17 16:26:16","0AYLJ4X3T7","1","0.7852981700","2.7964275000","9.0788130000"
"44179","2015-06-17 16:26:17","0AYLJ4X3T7","1","0.7852981700","2.7964275000","9.1171200000"
"44183","2015-06-17 16:26:17","0AYLJ4X3T7","1","0.8427590000","2.8347350000","8.9638910000"
"44187","2015-06-17 16:26:17","0AYLJ4X3T7","1","0.8236053600","2.8538885000","9.0213520000"
"44191","2015-06-17 16:26:17","0AYLJ4X3T7","1","0.8044517600","2.8538885000","8.9830450000"
"44195","2015-06-17 16:26:17","0AYLJ4X3T7","1","0.7086837000","2.8347350000","9.1554270000"
"44199","2015-06-17 16:26:17","0AYLJ4X3T7","1","0.5937620400","2.8921957000","9.0979660000"
"44205","2015-06-17 16:26:18","0AYLJ4X3T7","1","0.7086837000","2.8347350000","9.0788130000"
"44209","2015-06-17 16:26:18","0AYLJ4X3T7","1","0.9193734500","2.7198130000","9.0979660000"
"44213","2015-06-17 16:26:18","0AYLJ4X3T7","1","0.8619126000","2.7389667000","9.1362730000"
"44217","2015-06-17 16:26:18","0AYLJ4X3T7","1","0.9576807000","2.7581203000","9.0213520000"
"44221","2015-06-17 16:26:18","0AYLJ4X3T7","1","0.5363012000","3.3710360000","8.7915090000"
"44225","2015-06-17 16:26:19","0AYLJ4X3T7","1","0.4788403500","3.2178070000","8.9064300000"
"44229","2015-06-17 16:26:19","0AYLJ4X3T7","1","0.2873042000","3.3901896000","8.9830450000"
"44233","2015-06-17 16:26:19","0AYLJ4X3T7","1","0.4022258800","3.1986535000","8.7723550000"
"44237","2015-06-17 16:26:20","0AYLJ4X3T7","1","0.6512229000","3.0645780000","9.1171200000"
"44243","2015-06-17 16:26:20","0AYLJ4X3T7","1","0.7852981700","2.4708161000","9.4235780000"
"44247","2015-06-17 16:26:20","0AYLJ4X3T7","1","1.1492168000","2.4708161000","9.0979660000"
"44251","2015-06-17 16:26:20","0AYLJ4X3T7","1","0.9959879000","2.7198130000","8.9830450000"
"44255","2015-06-17 16:26:20","0AYLJ4X3T7","1","0.9576807000","2.8155810000","9.0021980000"
"44259","2015-06-17 16:26:21","0AYLJ4X3T7","1","1.0342951000","2.7964275000","9.0405050000"
"44263","2015-06-17 16:26:21","0AYLJ4X3T7","1","1.1683705000","2.8347350000","9.1171200000"
"44268","2015-06-17 16:26:21","0AYLJ4X3T7","1","1.0151415000","2.8730420000","8.9638910000"
"44272","2015-06-17 16:26:21","0AYLJ4X3T7","1","1.1109096000","2.9113493000","9.1362730000"
"44276","2015-06-17 16:26:21","0AYLJ4X3T7","1","0.9768343000","3.0262709000","8.9064300000"
"44280","2015-06-17 16:26:22","0AYLJ4X3T7","1","1.0917560000","2.9879637000","8.9830450000"
"44284","2015-06-17 16:26:22","0AYLJ4X3T7","1","1.1300632000","2.9496565000","8.9638910000"
"44288","2015-06-17 16:26:22","0AYLJ4X3T7","1","1.2832920000","2.7581203000","9.1937340000"
"44292","2015-06-17 16:26:22","0AYLJ4X3T7","1","1.2066777000","2.7964275000","9.0788130000"
"44296","2015-06-17 16:26:22","0AYLJ4X3T7","1","1.2066777000","2.8730420000","9.0021980000"
"44300","2015-06-17 16:26:23","0AYLJ4X3T7","1","1.1683705000","2.8155810000","9.0788130000"
"44304","2015-06-17 16:26:23","0AYLJ4X3T7","1","1.0151415000","2.7772740000","9.1554270000"
"44308","2015-06-17 16:26:23","0AYLJ4X3T7","1","1.1109096000","2.7581203000","9.0405050000"
"44313","2015-06-17 16:26:23","0AYLJ4X3T7","1","1.1683705000","2.7006595000","9.0405050000"
"44317","2015-06-17 16:26:24","0AYLJ4X3T7","1","1.1109096000","2.7581203000","9.0596590000"
"44321","2015-06-17 16:26:24","0AYLJ4X3T7","1","1.1492168000","2.7581203000","9.0021980000"
