"id","time","username","sensor","value1","value2","value3"
43966,"2015-06-17 16:26:06","0AYLJ4X3T7","1",1.091756,2.719813,9.097966
43970,"2015-06-17 16:26:06","0AYLJ4X3T7","1",0.8810662,2.7389667,9.232041
43974,"2015-06-17 16:26:06","0AYLJ4X3T7","1",1.091756,2.815581,8.983045
43979,"2015-06-17 16:26:06","0AYLJ4X3T7","1",1.3790601,2.681506,8.983045
43983,"2015-06-17 16:26:07","0AYLJ4X3T7","1",1.1109096,3.0262709,8.944737
43987,"2015-06-17 16:26:07","0AYLJ4X3T7","1",0.8810662,3.122039,8.810662
43991,"2015-06-17 16:26:07","0AYLJ4X3T7","1",0.9576807,3.064578,8.90643
43995,"2015-06-17 16:26:07","0AYLJ4X3T7","1",0.80445176,3.1986535,8.848969
43999,"2015-06-17 16:26:08","0AYLJ4X3T7","1",0.7469909,3.1794999,8.944737
44003,"2015-06-17 16:26:08","0AYLJ4X3T7","1",0.78529817,3.217807,8.90643
44007,"2015-06-17 16:26:08","0AYLJ4X3T7","1",0.7469909,3.1794999,8.944737
44011,"2015-06-17 16:26:08","0AYLJ4X3T7","1",0.80445176,3.1028855,8.944737
44016,"2015-06-17 16:26:08","0AYLJ4X3T7","1",0.80445176,3.122039,9.059659
44020,"2015-06-17 16:26:09","0AYLJ4X3T7","1",0.7661445,3.1411927,8.983045
44024,"2015-06-17 16:26:09","0AYLJ4X3T7","1",0.7278373,3.083732,9.078813
44028,"2015-06-17 16:26:09","0AYLJ4X3T7","1",1.0151415,3.2752678,8.7532015
44032,"2015-06-17 16:26:09","0AYLJ4X3T7","1",0.91937345,2.777274,8.90643
44036,"2015-06-17 16:26:09","0AYLJ4X3T7","1",0.5363012,2.873042,9.308656
44040,"2015-06-17 16:26:10","0AYLJ4X3T7","1",0.5746084,2.9496565,8.963891
44044,"2015-06-17 16:26:10","0AYLJ4X3T7","1",0.51714754,2.9113493,8.90643
44048,"2015-06-17 16:26:10","0AYLJ4X3T7","1",0.49799395,2.873042,8.983045
44052,"2015-06-17 16:26:10","0AYLJ4X3T7","1",0.49799395,2.834735,8.983045
44057,"2015-06-17 16:26:10","0AYLJ4X3T7","1",0.38307226,2.8921957,8.714894
44061,"2015-06-17 16:26:11","0AYLJ4X3T7","1",-0.59376204,3.466804,8.714894
44065,"2015-06-17 16:26:11","0AYLJ4X3T7","1",-0.5554548,3.5434184,8.90643
44069,"2015-06-17 16:26:11","0AYLJ4X3T7","1",0.15322891,3.0454245,9.174581
44073,"2015-06-17 16:26:11","0AYLJ4X3T7","1",0.6512229,2.930503,8.734048
44077,"2015-06-17 16:26:11","0AYLJ4X3T7","1",0.4405331,2.9496565,9.232041
44082,"2015-06-17 16:26:12","0AYLJ4X3T7","1",0.5554548,2.8538885,8.944737
44086,"2015-06-17 16:26:12","0AYLJ4X3T7","1",0.59376204,2.777274,9.040505
