"id","time","username","sensor","value1","value2","value3"
67401,"2015-06-18 13:53:03","YJLDC76AR6","1",0.6703765,3.217807,8.6574335
67411,"2015-06-18 13:53:09","YJLDC76AR6","1",0.7661445,3.371036,8.485051
67422,"2015-06-18 13:53:14","YJLDC76AR6","1",1.6089035,2.8921957,8.025364
67431,"2015-06-18 13:53:19","YJLDC76AR6","1",0.5363012,3.5434184,7.776367
67441,"2015-06-18 13:53:24","YJLDC76AR6","1",1.1109096,3.217807,8.465898
67451,"2015-06-18 13:53:29","YJLDC76AR6","1",0.63206923,5.363012,9.232041
67461,"2015-06-18 13:53:34","YJLDC76AR6","1",1.5897499,2.432509,9.002198
67470,"2015-06-18 13:53:39","YJLDC76AR6","1",-1.3024458,2.585738,9.672575
67480,"2015-06-18 13:53:44","YJLDC76AR6","1",1.4556746,3.5434184,7.5082164
67490,"2015-06-18 13:53:50","YJLDC76AR6","1",0.038307227,2.030283,10.189722
67501,"2015-06-18 13:53:55","YJLDC76AR6","1",2.585738,1.340753,9.481039
67509,"2015-06-18 13:54:00","YJLDC76AR6","1",-0.4213795,2.2218192,6.8186865
67518,"2015-06-18 13:54:05","YJLDC76AR6","1",1.6280571,2.6623523,10.879252
67529,"2015-06-18 13:54:10","YJLDC76AR6","1",0.6512229,3.3135753,9.442732
67539,"2015-06-18 13:54:15","YJLDC76AR6","1",0.30645782,3.083732,9.998186
67549,"2015-06-18 13:54:20","YJLDC76AR6","1",2.719813,1.4939818,8.542512
67559,"2015-06-18 13:54:26","YJLDC76AR6","1",0.40222588,3.6966474,8.6574335
67569,"2015-06-18 13:54:31","YJLDC76AR6","1",0.6895301,3.5817258,9.749189
67580,"2015-06-18 13:54:36","YJLDC76AR6","1",1.7046716,2.1260512,8.504205
67593,"2015-06-18 13:54:41","YJLDC76AR6","1",1.340753,1.9728222,9.749189
67601,"2015-06-18 13:54:49","YJLDC76AR6","1",0.17238252,2.2218192,8.293514
67610,"2015-06-18 13:54:54","YJLDC76AR6","1",-1.6280571,3.2944214,9.940725
67619,"2015-06-18 13:54:59","YJLDC76AR6","1",2.1068976,-1.0534488,8.178593
67628,"2015-06-18 13:55:04","YJLDC76AR6","1",0.90021986,-3.122039,12.890382
67640,"2015-06-18 13:55:09","YJLDC76AR6","1",-2.432509,1.934515,8.408437
67649,"2015-06-18 13:55:14","YJLDC76AR6","1",0.51714754,2.5474305,9.710882
67659,"2015-06-18 13:55:20","YJLDC76AR6","1",0.9768343,1.5131354,9.576807
67668,"2015-06-18 13:55:25","YJLDC76AR6","1",1.7621324,2.719813,9.097966
67678,"2015-06-18 13:55:30","YJLDC76AR6","1",-0.6895301,3.371036,9.557653
67686,"2015-06-18 13:55:35","YJLDC76AR6","1",1.6089035,3.7924154,10.802638
67694,"2015-06-18 13:55:40","YJLDC76AR6","1",-0.36391866,0.8619126,8.408437
67704,"2015-06-18 13:55:45","YJLDC76AR6","1",0.8619126,1.8004397,8.619126
67714,"2015-06-18 13:55:50","YJLDC76AR6","1",1.091756,2.9496565,8.446744
67727,"2015-06-18 13:55:55","YJLDC76AR6","1",0.22984336,0.9768343,8.925584
67736,"2015-06-18 13:56:01","YJLDC76AR6","1",2.0494366,4.5202527,8.868123
67746,"2015-06-18 13:56:06","YJLDC76AR6","1",0.61291564,7.642292,7.201759
67756,"2015-06-18 13:56:11","YJLDC76AR6","1",2.719813,7.1059904,7.5848308
67766,"2015-06-18 13:56:16","YJLDC76AR6","1",2.2218192,6.6271505,7.967903
67776,"2015-06-18 13:56:21","YJLDC76AR6","1",1.3982137,6.7612257,7.5465236
67786,"2015-06-18 13:56:26","YJLDC76AR6","1",1.532289,5.9759274,8.082825
67796,"2015-06-18 13:56:31","YJLDC76AR6","1",0.7661445,3.5051112,8.542512
67806,"2015-06-18 13:56:36","YJLDC76AR6","1",1.3790601,5.305551,6.8569937
67816,"2015-06-18 13:56:42","YJLDC76AR6","1",0.82360536,6.6271505,9.193734
67825,"2015-06-18 13:56:47","YJLDC76AR6","1",0.6895301,5.66947,8.00621
67835,"2015-06-18 13:56:52","YJLDC76AR6","1",3.7924154,3.9264908,6.991069
67844,"2015-06-18 13:56:57","YJLDC76AR6","1",1.9919758,6.205771,8.580819
67854,"2015-06-18 13:57:02","YJLDC76AR6","1",1.1875241,4.999093,6.7612257
67863,"2015-06-18 13:57:07","YJLDC76AR6","1",1.685518,5.707777,8.178593
67872,"2015-06-18 13:57:12","YJLDC76AR6","1",2.4516625,3.9456444,6.9719152
67882,"2015-06-18 13:57:17","YJLDC76AR6","1",2.9496565,3.4476504,9.32781
67892,"2015-06-18 13:57:22","YJLDC76AR6","1",1.6089035,2.5474305,9.576807
67902,"2015-06-18 13:57:27","YJLDC76AR6","1",1.5705963,4.462792,9.059659
67912,"2015-06-18 13:57:32","YJLDC76AR6","1",-0.47884035,4.271256,8.810662
67922,"2015-06-18 13:57:37","YJLDC76AR6","1",1.283292,4.0222588,7.967903
67932,"2015-06-18 13:57:42","YJLDC76AR6","1",-0.8619126,4.2904096,9.749189
67942,"2015-06-18 13:57:48","YJLDC76AR6","1",0.22984336,1.5514427,9.040505
67955,"2015-06-18 13:57:53","YJLDC76AR6","1",1.9536686,3.7924154,9.193734
67961,"2015-06-18 13:57:58","YJLDC76AR6","1",0.1340753,4.9799395,7.335834
67971,"2015-06-18 13:58:03","YJLDC76AR6","1",0.32561144,7.067683,9.136273
67982,"2015-06-18 13:58:08","YJLDC76AR6","1",1.6089035,5.439626,7.603985
67991,"2015-06-18 13:58:13","YJLDC76AR6","1",1.091756,4.3861775,9.308656
68002,"2015-06-18 13:58:18","YJLDC76AR6","1",0.6895301,6.8186865,9.059659
68013,"2015-06-18 13:58:24","YJLDC76AR6","1",-0.40222588,6.5696893,5.3438582
68025,"2015-06-18 13:58:29","YJLDC76AR6","1",-0.5363012,6.9719152,8.197746
68031,"2015-06-18 13:58:34","YJLDC76AR6","1",2.2026656,4.271256,6.895301
68042,"2015-06-18 13:58:39","YJLDC76AR6","1",1.3215994,8.197746,8.159439
68052,"2015-06-18 13:58:44","YJLDC76AR6","1",0.93852705,6.2249246,7.642292
68059,"2015-06-18 13:58:49","YJLDC76AR6","1",1.0534488,6.6271505,9.11712
