1435129481009;-1.1118011;3.256836;10.336639;
1435129486174;-0.1025238;4.30896;7.851532;
1435129491355;-1.1570282;3.1949463;9.232147;
1435129496538;-0.27391052;5.251587;7.2826233;
1435129501705;-1.4069672;4.347046;8.027679;
1435129506880;-0.92375183;3.3330078;9.148834;
1435129512056;-0.99516296;4.8397827;7.896759;
1435129517234;-2.425766;2.333252;8.858429;
1435129522240;-1.6592865;4.0114136;8.627533;
1435129527300;-0.70713806;3.2330322;9.270233;
1435129532326;-1.1094208;2.6522217;8.03006;
1435129537977;0.23072815;-1.3920288;2.1886292;
1435129546982;8.854813;1.7929077;-1.4081116;
1435129581989;0.1521759;0.15045166;-7.132904;
1435129586995;-0.283432;-8.704529;-6.542572;
1435129594993;-1.0094452;-9.275818;-4.881073;
1435129600012;2.3730621;0.7384033;8.529938;
1435129605024;0.27119446;-1.4824829;8.28952;
1435129616979;-0.5000458;-1.7324219;1.886322;
1435129622004;-1.2474823;3.6948242;7.927704;
1435129627189;-0.8190155;1.814331;9.329742;
1435129632373;0.23310852;2.8902588;8.9131775;
1435129637557;-1.3307953;-1.5800781;10.203339;
1435129642748;-2.2234344;2.7736206;8.817963;
1435129647926;-0.7380829;4.092346;8.48233;
1435129652934;-0.6381073;1.1811523;9.936737;
1435129658069;-0.6381073;0.48608398;8.375214;
1435129663152;0.32832336;2.8759766;10.177155;
