1435133900411;-3.0303802;3.192566;9.460663;
1435133905567;2.5658722;0.48608398;15.275909;
1435133910730;0.5544586;3.8685913;7.4563904;
1435133915888;2.3897247;1.3977661;12.58847;
1435133921054;-0.431015;4.0637817;8.8941345;
1435133926220;4.7629547;1.2001953;15.897186;
1435133931384;-0.33818054;3.9709473;7.6872864;
1435133936544;-1.8592377;0.9216919;9.310699;
1435133941672;-1.3331757;1.1383057;8.41806;
1435133946673;0.05696106;2.0238037;11.726776;
1435134242351;-2.3733978;2.9592896;7.503998;
1435134247369;1.5708771;-2.7155151;19.474884;
1435134252379;-0.16441345;0.9764404;10.615143;
1435134258986;-1.7187958;0.48132324;5.259308;
1435134264201;0.704422;1.7857666;8.375214;
1435134269374;0.72346497;1.3763428;1.7339783;
1435134274546;-1.0070648;0.3623047;8.715607;
1435134279703;-1.771164;0.60510254;10.462799;
1435134284890;-2.1020355;0.7336426;10.046234;
1435134289901;0.1688385;-1.4967651;7.7444153;
1435134295093;2.6706085;0.3861084;12.364716;
1435134300250;-3.496933;-1.5634155;14.409454;
1435134305424;2.1873932;0.60272217;7.0350647;
1435134310615;-0.8785248;0.06237793;6.4947205;
1435134315772;0.030776978;-3.2439575;17.965729;
1435134352992;-0.2596283;-0.1161499;10.862701;
1435134419007;-0.20249939;2.8069458;5.3521423;
1435134450992;-4.6347504;-3.8914185;9.548737;
1435134457993;1.166214;3.2282715;8.989349;
1435134463109;-0.9332733;3.8376465;6.663727;
